2000, 100, 0.073325
2000, 200, 0.072741
2000, 300, 0.094403
2000, 400, 0.109772
2000, 500, 0.171135
2000, 600, 0.120144
2000, 700, 0.145389
2000, 800, 0.129167
2000, 900, 0.167360
2000, 1000, 0.120296
2000, 1100, 0.134381
2000, 1200, 0.145589
2000, 1300, 0.230049
2000, 1400, 0.177933
2000, 1500, 0.155997
2000, 1600, 0.212691
2000, 1700, 0.149743
2000, 1800, 0.170516
2000, 1900, 0.230920
2000, 2000, 0.233826
2000, 2100, 0.172395
2000, 2200, 0.175316
2000, 2300, 0.186283
2000, 2400, 0.223560
2000, 2500, 0.225384
2000, 2600, 0.271508
2000, 2700, 0.230340
2000, 2800, 0.259070
2000, 2900, 0.211614
2000, 3000, 0.264370
2000, 3100, 0.254775
2000, 3200, 0.233114
2000, 3300, 0.260952
2000, 3400, 0.267442
2000, 3500, 0.301073
2000, 3600, 0.268841
2000, 3700, 0.273664
2000, 3800, 0.334490
2000, 3900, 0.266883
2000, 4000, 0.310089
2000, 8000, 0.499158
2000, 12000, 0.790240
2000, 16000, 1.102138
2000, 20000, 1.163269
2000, 24000, 1.438893
2000, 28000, 1.781611
2000, 32000, 1.955900
2000, 36000, 2.229049
2000, 40000, 2.466680
2000, 44000, 2.779427
2000, 48000, 2.734136
2000, 52000, 3.220329
2000, 56000, 3.526238
2000, 60000, 3.738276
2000, 64000, 3.907645
2000, 68000, 4.169056
2000, 72000, 4.365329
2000, 76000, 4.695777
2000, 80000, 4.378997
2000, 84000, 4.590547
2000, 88000, 5.332372
2000, 92000, 5.571102
2000, 96000, 5.795677
2000, 100000, 6.057438
2000, 104000, 6.261456
2000, 108000, 5.980183
2000, 112000, 6.713839
2000, 116000, 6.407180
2000, 120000, 7.222548
2000, 124000, 7.510383
2000, 128000, 6.984467
2000, 132000, 7.203333
2000, 136000, 8.213093
2000, 140000, 8.448539
2000, 144000, 8.960054
2000, 148000, 8.896641
2000, 152000, 8.276242
2000, 156000, 9.435759
2000, 160000, 9.648761
2000, 164000, 9.862033
2000, 168000, 9.340077
2000, 172000, 10.338755
2000, 176000, 9.857706
2000, 180000, 10.798182
2000, 184000, 10.061976
2000, 188000, 11.241364
2000, 192000, 11.708157
2000, 196000, 11.740943
2000, 200000, 11.992948
