2000, 100, 0.469452, 0.427099, 0.021044, 0.448143
2000, 200, 0.176768, 0.130582, 0.022653, 0.153236
2000, 300, 0.170067, 0.120715, 0.023756, 0.144471
2000, 400, 0.172970, 0.120588, 0.024723, 0.145311
2000, 500, 0.177001, 0.121381, 0.025912, 0.147293
2000, 600, 0.179741, 0.121092, 0.026893, 0.147984
2000, 700, 0.183628, 0.121616, 0.028070, 0.149686
2000, 800, 0.186743, 0.123682, 0.028422, 0.152104
2000, 900, 0.186397, 0.120503, 0.029301, 0.149804
2000, 1000, 0.190664, 0.121514, 0.030646, 0.152160
2000, 1100, 0.193618, 0.124252, 0.030806, 0.155059
2000, 1200, 0.193155, 0.120466, 0.032110, 0.152576
2000, 1300, 0.194007, 0.119977, 0.032495, 0.152472
2000, 1400, 0.199373, 0.122066, 0.033960, 0.156025
2000, 1500, 0.200029, 0.119834, 0.035048, 0.154881
2000, 1600, 0.203743, 0.120428, 0.036250, 0.156678
2000, 1700, 0.207108, 0.120837, 0.037398, 0.158236
2000, 1800, 0.210043, 0.120926, 0.038455, 0.159381
2000, 1900, 0.212028, 0.120054, 0.039440, 0.159494
2000, 2000, 0.215329, 0.120380, 0.040613, 0.160993
2000, 2100, 0.218987, 0.121132, 0.041766, 0.162899
2000, 2200, 0.221521, 0.120827, 0.042821, 0.163648
2000, 2300, 0.223533, 0.119985, 0.043837, 0.163821
2000, 2400, 0.227547, 0.121111, 0.044890, 0.166001
2000, 2500, 0.230909, 0.121716, 0.045806, 0.167522
2000, 2600, 0.233309, 0.121359, 0.046854, 0.168212
2000, 2700, 0.235271, 0.120360, 0.047974, 0.168335
2000, 2800, 0.238244, 0.120544, 0.048957, 0.169502
2000, 2900, 0.239904, 0.119889, 0.049479, 0.169367
2000, 3000, 0.244612, 0.121092, 0.051258, 0.172350
2000, 3100, 0.247088, 0.120757, 0.052193, 0.172950
2000, 3200, 0.249921, 0.121262, 0.052821, 0.174083
2000, 3300, 0.253635, 0.121758, 0.054160, 0.175919
2000, 3400, 0.255904, 0.121082, 0.055299, 0.176381
2000, 3500, 0.260091, 0.122449, 0.056308, 0.178756
2000, 3600, 0.261384, 0.121066, 0.057205, 0.178271
2000, 3700, 0.263861, 0.120628, 0.058264, 0.178892
2000, 3800, 0.267671, 0.121735, 0.059335, 0.181070
2000, 3900, 0.269108, 0.120339, 0.060377, 0.180716
2000, 4000, 0.273337, 0.121532, 0.061623, 0.183155
2000, 8000, 0.384619, 0.120920, 0.102861, 0.223781
2000, 12000, 0.495267, 0.120434, 0.143717, 0.264151
2000, 16000, 0.606911, 0.122174, 0.183271, 0.305445
2000, 20000, 0.715420, 0.120944, 0.222687, 0.343631
2000, 24000, 0.825441, 0.120747, 0.262380, 0.383127
2000, 28000, 0.935609, 0.120537, 0.302591, 0.423129
2000, 32000, 1.047226, 0.121917, 0.342060, 0.463977
2000, 36000, 1.174525, 0.121601, 0.399246, 0.520847
2000, 40000, 1.266037, 0.121439, 0.420997, 0.542436
2000, 44000, 1.372363, 0.121654, 0.456473, 0.578127
2000, 48000, 1.487176, 0.122274, 0.500281, 0.622556
2000, 52000, 1.598595, 0.124372, 0.539370, 0.663742
2000, 56000, 1.705730, 0.120836, 0.578834, 0.699670
2000, 60000, 1.817368, 0.123607, 0.617395, 0.741001
2000, 64000, 1.926275, 0.122530, 0.657583, 0.780113
2000, 68000, 2.040071, 0.126182, 0.697125, 0.823306
2000, 72000, 2.146335, 0.122111, 0.737420, 0.859530
2000, 76000, 2.255360, 0.123558, 0.774744, 0.898302
2000, 80000, 2.363264, 0.122527, 0.813545, 0.936072
2000, 84000, 2.473201, 0.123359, 0.851643, 0.975001
2000, 88000, 2.606061, 0.122857, 0.914285, 1.037141
2000, 92000, 2.693555, 0.123094, 0.930776, 1.053870
2000, 96000, 2.801567, 0.122474, 0.969382, 1.091856
2000, 100000, 2.912486, 0.122977, 1.009098, 1.132075
2000, 104000, 3.020382, 0.122060, 1.047920, 1.169980
2000, 108000, 3.126738, 0.123130, 1.084675, 1.207805
2000, 112000, 3.236661, 0.123141, 1.123847, 1.246988
2000, 116000, 3.351329, 0.124143, 1.165211, 1.289354
2000, 120000, 3.455972, 0.122003, 1.199951, 1.321954
2000, 124000, 3.568423, 0.124024, 1.241624, 1.365648
2000, 128000, 3.675910, 0.122828, 1.279415, 1.402243
2000, 132000, 3.786641, 0.123854, 1.318516, 1.442370
2000, 136000, 3.891105, 0.121884, 1.356213, 1.478096
2000, 140000, 4.003533, 0.124541, 1.394900, 1.519440
2000, 144000, 4.088623, 0.125468, 1.410418, 1.535886
2000, 148000, 4.222478, 0.124229, 1.472775, 1.597004
2000, 152000, 4.333777, 0.122783, 1.514706, 1.637489
2000, 156000, 4.440597, 0.123810, 1.550405, 1.674215
2000, 160000, 4.548233, 0.123127, 1.589418, 1.712545
2000, 164000, 4.688866, 0.123888, 1.659523, 1.783411
2000, 168000, 4.763271, 0.123143, 1.665990, 1.789133
2000, 172000, 4.879054, 0.126800, 1.704857, 1.831657
2000, 176000, 4.986477, 0.123150, 1.744113, 1.867263
2000, 180000, 5.096226, 0.125301, 1.781983, 1.907284
2000, 184000, 5.214557, 0.124279, 1.830951, 1.955229
2000, 188000, 5.313631, 0.124709, 1.860444, 1.985153
2000, 192000, 5.396914, 0.124637, 1.872732, 1.997370
2000, 196000, 5.529049, 0.124617, 1.935142, 2.059759
2000, 200000, 5.732071, 0.124276, 2.068145, 2.192421
